Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
294982,"Rurouni Kenshin, Volume 15",Nobuhiro Watsuki,"Watsuki, Nobuhiro",,"=""1591168104""","=""9781591168102""",3,4.40,VIZ Media LLC,Paperback,192,2005,1997,,2012/10/13,,,read,,,,1,0
294957,"Rurouni Kenshin, Volume 14",Nobuhiro Watsuki,"Watsuki, Nobuhiro",,"=""1591167671""","=""9781591167679""",3,4.40,VIZ Media LLC,Paperback,192,2005,1997,,2012/10/13,,,read,,,,1,0
294962,"Rurouni Kenshin, Volume 13",Nobuhiro Watsuki,"Watsuki, Nobuhiro",,"=""1591167132""","=""9781591167136""",3,4.39,VIZ Media LLC,Paperback,192,2005,1996,,2012/10/13,,,read,,,,1,0
294976,"Rurouni Kenshin, Volume 12",Nobuhiro Watsuki,"Watsuki, Nobuhiro",,"=""1591167124""","=""9781591167129""",3,4.38,VIZ Media LLC,Paperback,200,2005,1996,,2012/10/13,,,read,,,,1,0
294981,"Rurouni Kenshin, Volume 10",Nobuhiro Watsuki,"Watsuki, Nobuhiro",,"=""1591167035""","=""9781591167037""",3,4.40,VIZ Media LLC,Paperback,192,2005,1996,,2012/10/13,,,read,,,,1,0
294980,"Rurouni Kenshin, Volume 09",Nobuhiro Watsuki,"Watsuki, Nobuhiro",,"=""1591166691""","=""9781591166696""",3,4.38,VIZ Media LLC,Paperback,192,2004,1996,,2012/10/13,,,read,,,,1,0
294975,"Rurouni Kenshin, Volume 08",Nobuhiro Watsuki,"Watsuki, Nobuhiro",,"=""1591165636""","=""9781591165637""",3,4.41,VIZ Media LLC,Paperback,192,2004,1995,,2012/10/13,,,read,,,,1,0
294964,"Rurouni Kenshin, Volume 07",Nobuhiro Watsuki,"Watsuki, Nobuhiro",,"=""1591163579""","=""9781591163572""",3,4.42,VIZ Media LLC,Paperback,216,2004,1995,,2012/10/13,,,read,,,,1,0
294961,"Rurouni Kenshin, Volume 06",Nobuhiro Watsuki,"Watsuki, Nobuhiro",,"=""1591163560""","=""9781591163565""",3,4.35,VIZ Media LLC,Paperback,224,2004,1995,,2012/10/13,,,read,,,,1,0
294960,"Rurouni Kenshin, Volume 05",Nobuhiro Watsuki,"Watsuki, Nobuhiro",,"=""159116320X""","=""9781591163206""",3,4.32,VIZ Media LLC,Paperback,192,2004,1995,,2012/10/13,,,read,,,,1,0
294958,"Rurouni Kenshin, Volume 04",Nobuhiro Watsuki,"Watsuki, Nobuhiro",,"=""1591162513""","=""9781591162513""",3,4.37,VIZ Media LLC,Paperback,183,2005,1995,,2012/10/13,,,read,,,,1,0
294959,"Rurouni Kenshin, Volume 03",Nobuhiro Watsuki,"Watsuki, Nobuhiro",,"=""1591162505""","=""9781591162506""",3,4.43,VIZ Media LLC,Paperback,200,2004,1995,,2012/10/13,,,read,,,,1,0
294966,"Rurouni Kenshin, Volume 02",Nobuhiro Watsuki,"Watsuki, Nobuhiro",,"=""1591162491""","=""9781591162490""",3,4.37,VIZ Media LLC,Paperback,200,2003,1994,,2012/10/13,,,read,,,,1,0
294963,"Rurouni Kenshin, Volume 01",Nobuhiro Watsuki,"Watsuki, Nobuhiro",,"=""1591162203""","=""9781591162209""",3,4.32,VIZ Media LLC,Paperback,201,2003,1994,,2012/10/13,,,read,,,,1,0
294974,"Rurouni Kenshin, Volume 11",Nobuhiro Watsuki,"Watsuki, Nobuhiro",,"=""1591167094""","=""9781591167099""",3,4.38,VIZ Media LLC,Paperback,192,2005,1996,,2012/10/13,,,read,,,,1,0
431809,"Dragon Ball Z, Vol. 26: Goodbye Dragon World! (Dragon Ball Z, #26)",Akira Toriyama,"Toriyama, Akira",,"=""142150636X""","=""9781421506364""",3,4.49,"VIZ Media, LLC",Paperback,248,2006,1995,,2012/10/13,,,read,,,,1,0
1320888,"Dragon Ball Z, Vol. 25: Last Hero Standing! (Dragon Ball Z, #25)",Akira Toriyama,"Toriyama, Akira",,"=""1421504049""","=""9781421504049""",3,4.38,"VIZ Media, LLC",Paperback,240,2006,1995,,2012/10/13,,,read,,,,1,0
1320886,"Dragon Ball Z, Vol. 24: Hercule to the Rescue (Dragon Ball Z, #24)",Akira Toriyama,"Toriyama, Akira",,"=""1421502739""","=""9781421502731""",3,4.33,"VIZ Media, LLC",Paperback,192,2006,1995,,2012/10/13,,,read,,,,1,0
299801,"Dragon Ball Z, Vol. 23: Boo Unleashed! (Dragon Ball Z, #23)",Akira Toriyama,"Toriyama, Akira",,"=""""","=""9781421501482""",3,4.32,"VIZ Media, LLC",Paperback,192,2005,1994,,2012/10/13,,,read,,,,1,0
1320887,"Dragon Ball Z, Vol. 22: Mark of the Warlock (Dragon Ball Z, #22)",Akira Toriyama,"Toriyama, Akira",,"=""1421500515""","=""9781421500515""",3,4.31,"VIZ Media, LLC",Paperback,192,2005,1994,,2012/10/13,,,read,,,,1,0
760145,"Dragon Ball Z, Vol. 21: Tournament of the Heavens (Dragon Ball Z, #21)",Akira Toriyama,"Toriyama, Akira",,"=""1591168732""","=""9781591168737""",3,4.30,"VIZ Media, LLC",Paperback,200,2005,1994,,2012/10/13,,,read,,,,1,0
1841223,"Dragon Ball Z, Vol. 20: The New Generation (Dragon Ball Z, #20)",Akira Toriyama,"Toriyama, Akira",,"=""1591168082""","=""9781591168089""",3,4.28,"VIZ Media, LLC",Paperback,192,2005,1993,,2012/10/13,,,read,,,,1,0
66286,"Dragon Ball Z, Vol. 19: Death of a Warrior (Dragon Ball Z, #19)",Akira Toriyama,"Toriyama, Akira",,"=""""","=""9781591167518""",3,4.46,"VIZ Media, LLC",Paperback,184,2005,1993,,2012/10/13,,,read,,,,1,0
66290,"Dragon Ball Z, Vol. 18: Gohan vs. Cell (Dragon Ball Z, #18)",Akira Toriyama,"Toriyama, Akira",,"=""""","=""9781591166375""",3,4.40,"VIZ Media, LLC",Paperback,192,2004,1993,,2012/10/13,,,read,,,,1,0
1501383,"Dragon Ball Z, Vol. 17: The Cell Game (Dragon Ball Z, #17)",Akira Toriyama,"Toriyama, Akira",,"=""1591165059""","=""9781591165057""",3,4.39,"VIZ Media, LLC",Paperback,192,2004,1992,,2012/10/13,,,read,,,,1,0
451526,"Dragon Ball Z, Vol. 16: The Room of Spirit and Time (Dragon Ball Z, #16)",Akira Toriyama,"Toriyama, Akira",,"=""1591163285""","=""9781591163282""",3,4.33,"VIZ Media, LLC",Paperback,192,2004,1992,,2012/10/13,,,read,,,,1,0
1798649,"Dragon Ball Z, Vol. 15: The Terror of Cell (Dragon Ball Z, #15)",Akira Toriyama,"Toriyama, Akira",,"=""159116186X""","=""9781591161868""",3,4.35,"VIZ Media, LLC",Paperback,192,2004,1992,,2012/10/13,,,read,,,,1,0
1841117,"Dragon Ball Z, Vol. 14: Rise of the Machines (Dragon Ball Z, #14)",Akira Toriyama,"Toriyama, Akira",,"=""1591161800""","=""9781591161806""",3,4.31,"VIZ Media, LLC",Paperback,192,2003,1992,,2012/10/13,,,read,,,,1,0
1841097,"Dragon Ball Z, Vol. 13: The Red Ribbon Androids (Dragon Ball Z, #13)",Akira Toriyama,"Toriyama, Akira",,"=""1569319863""","=""9781569319864""",3,4.36,"VIZ Media, LLC",Paperback,200,2003,1992,,2012/10/13,,,read,,,,1,0
1841118,"Dragon Ball Z, Vol. 12: Enter Trunks (Dragon Ball Z, #12)",Akira Toriyama,"Toriyama, Akira",,"=""1569319855""","=""9781569319857""",3,4.40,"VIZ Media, LLC",Paperback,192,2003,1991,,2012/10/13,,,read,,,,1,0
1841119,"Dragon Ball Z, Vol. 11: The Super Saiyan (Dragon Ball Z, #11)",Akira Toriyama,"Toriyama, Akira",,"=""1569318077""","=""9781569318072""",3,4.50,"VIZ Media, LLC",Paperback,192,2003,1991,,2012/10/13,,,read,,,,1,0
1841120,"Dragon Ball Z, Vol. 10: Goku vs. Freeza  (Dragon Ball Z, #10)",Akira Toriyama,"Toriyama, Akira",,"=""1569319391""","=""9781569319390""",3,4.47,"VIZ Media, LLC",Paperback,192,2003,1991,,2012/10/13,,,read,,,,1,0
1306115,"Dragon Ball Z, Vol. 9: The Wrath of Freeza (Dragon Ball Z, #9)",Akira Toriyama,"Toriyama, Akira",,"=""1569319383""","=""9781569319383""",3,4.39,"VIZ Media, LLC",Paperback,192,2003,1991,,2012/10/13,,,read,,,,1,0
1841222,"Dragon Ball Z, Vol. 8: Goku vs. Ginyu (Dragon Ball Z, #8)",Akira Toriyama,"Toriyama, Akira",,"=""1569319375""","=""9781569319376""",3,4.37,"VIZ Media, LLC",Paperback,192,2003,1991,,2012/10/13,,,read,,,,1,0
1841240,"Dragon Ball Z, Vol. 7: The Ginyu Force (Dragon Ball Z, #7)",Akira Toriyama,"Toriyama, Akira",,"=""1569316988""","=""9781569316986""",3,4.34,"VIZ Media, LLC",Paperback,192,2003,1990,,2012/10/13,,,read,,,,1,0
66288,"Dragon Ball Z, Vol. 6: Battlefield Namek (Dragon Ball Z, #6)",Akira Toriyama,"Toriyama, Akira",,"=""1569319359""","=""9781569319352""",3,4.30,"VIZ Media, LLC",Paperback,192,2003,1990,,2012/10/13,,,read,,,,1,0
969279,"Dragon Ball Z, Vol. 5: Dragon Ball in Space (Dragon Ball Z, #5)",Akira Toriyama,"Toriyama, Akira",,"=""1569319340""","=""9781569319345""",3,4.31,"VIZ Media, LLC",Paperback,192,2003,1990,,2012/10/13,,,read,,,,1,0
1042629,"Dragon Ball Z, Vol. 4: Goku vs. Vegeta (Dragon Ball Z, #4)",Akira Toriyama,"Toriyama, Akira",,"=""1569315329""","=""9781569315323""",3,4.43,Viz Communications,Paperback,192,2003,1990,,2012/10/13,,,read,,,,1,0
1686860,"Dragon Ball Z, Vol. 3: Earth vs. the Saiyans (Dragon Ball Z, #3)",Akira Toriyama,"Toriyama, Akira",,"=""1569319324""","=""9781569319321""",3,4.42,"VIZ Media, LLC",Paperback,192,2003,1989,,2012/10/13,,,read,,,,1,0
969274,"Dragon Ball Z, Vol. 2: The Lord of Worlds (Dragon Ball Z, #2)",Akira Toriyama,"Toriyama, Akira",,"=""1569319316""","=""9781569319314""",3,4.51,"VIZ Media, LLC",Paperback,192,2003,1989,,2012/10/13,,,read,,,,1,0
431806,"Dragon Ball Z, Vol. 1: The World's Greatest Team (Dragon Ball Z, #1)",Akira Toriyama,"Toriyama, Akira",,"=""1569319308""","=""9781569319307""",3,4.49,"VIZ Media, LLC",Paperback,192,2003,1989,,2012/10/13,,,read,,,,1,0
19672,"Hidden Agendas (Tom Clancy's Net Force, #2)",Steve Perry,"Perry, Steve","Tom Clancy, Steve Pieczenik","=""0425171396""","=""9780425171394""",3,3.76,Berkley,Mass Market Paperback,366,1999,1999,,2012/10/13,,,read,,,,1,0
957376,"Net Force (Tom Clancy's Net Force, #1)",Steve Perry,"Perry, Steve","Tom Clancy, Steve Pieczenik, Larry Segriff, Mel Odom","=""0425161722""","=""9780425161722""",3,3.54,Berkley,Mass Market Paperback,372,1999,1998,,2012/10/13,,,read,,,,1,0
14064,I Am Legend,Richard Matheson,"Matheson, Richard",,"=""1857988094""","=""9781857988093""",5,4.06,Millennium,Paperback,160,1999,1954,2012/10/01,2012/10/13,,,read,,,,1,0
51985,Existentialism is a Humanism,Jean-Paul Sartre,"Sartre, Jean-Paul","Arlette Elkaïm-Sartre, Annie Cohen-Solal, Carol Macomber","=""0300115466""","=""9780300115468""",4,3.98,Yale University Press,Paperback,122,2007,1946,2012/10/01,2012/10/12,,,read,,,,1,0
108806,The MASK OF ZORRO YA,Frank Lauria,"Lauria, Frank",Ted Elliott,"=""0671519670""","=""9780671519674""",3,3.44,Aladdin,Paperback,176,1998,1996,,2011/06/02,,,read,,,,1,0
320100,"The Abominable Snowman of Pasadena  (Goosebumps, #38)",R.L. Stine,"Stine, R.L.",,"=""0439568242""","=""9780439568241""",3,3.45,Scholastic,Paperback,127,2003,1995,,2012/10/01,,,read,,,,1,0
125541,Goosebumps #56: The Curse of Camp Cold Lake,R.L. Stine,"Stine, R.L.",,"=""043972404X""","=""9780439724043""",3,3.77,Scholastic Inc.,Mass Market Paperback,144,2005,1997,,2012/10/01,,,read,,,,1,0
125641,You Can't Scare Me! (Goosebumps #15),R.L. Stine,"Stine, R.L.",,"=""0590494503""","=""9780590494502""",3,3.35,Scholastic,Paperback,120,1994,1994,,2012/10/01,,,read,,,,1,0
125537,"The Blob That Ate Everyone (Goosebumps, #55)",R.L. Stine,"Stine, R.L.",,"=""0439796199""","=""9780439796194""",3,3.54,Scholastic Inc.,Paperback,114,2006,1997,,2012/10/01,,,read,,,,1,0
125619,"Revenge of the Lawn Gnomes (Goosebumps, #34)",R.L. Stine,"Stine, R.L.",,"=""0439573750""","=""9780439573757""",3,3.49,Scholastic Inc.,Paperback,144,2004,1995,,2012/10/01,,,read,,,,1,0
460505,"Return of the Mummy (Goosebumps, #23)",R.L. Stine,"Stine, R.L.",,"=""0590477455""","=""9780590477451""",3,3.54,Scholastic,Paperback,118,1994,1994,,2012/10/01,,,read,,,,1,0
125557,"The Haunted Mask II (Goosebumps, #36)",R.L. Stine,"Stine, R.L.",,"=""0439671132""","=""9780439671132""",3,3.62,Scholastic Inc.,Paperback,144,2004,1995,,2012/10/01,,,read,,,,1,0
125578,"How I Got My Shrunken Head (Goosebumps, #39)",R.L. Stine,"Stine, R.L.",,"=""0439568358""","=""9780439568357""",3,3.54,Scholastic Inc.,Paperback,119,2003,1996,,2012/10/01,,,read,,,,1,0
125617,"Monster Blood III (Goosebumps, #29)",R.L. Stine,"Stine, R.L.",,"=""0439891124""","=""9780439891127""",3,3.49,Scholastic Inc.,Paperback,144,2007,1995,,2012/10/01,,,read,,,,1,0
266682,"Night of the Living Dummy II (Goosebumps, #31)",R.L. Stine,"Stine, R.L.",,"=""0439573742""","=""9780439573740""",3,3.73,Scholastic Paperbacks,Paperback,144,2004,1995,,2012/10/01,,,read,,,,1,0
125689,"Say Cheese and Die-Again! (Goosebumps, #44)",R.L. Stine,"Stine, R.L.",,"=""0439573610""","=""9780439573610""",3,3.59,Scholastic Inc.,Paperback,144,2004,1996,,2012/10/01,,,read,,,,1,0
125547,"Phantom of the Auditorium (Goosebumps, #24)",R.L. Stine,"Stine, R.L.",,"=""0590483544""","=""9780590483544""",3,3.67,Scholastic,Paperback,126,1994,1994,,2012/10/01,,,read,,,,1,0
125601,"The Curse of the Mummy's Tomb (Goosebumps, #5)",R.L. Stine,"Stine, R.L.",,"=""0439568277""","=""9780439568272""",3,3.66,Scholastic,Paperback,144,2003,1993,,2012/10/01,,,read,,,,1,0
125544,"The Scarecrow Walks at Midnight (Goosebumps, #20)",R.L. Stine,"Stine, R.L.",,"=""0439568439""","=""9780439568432""",3,3.69,Scholastic,Paperback,144,2003,1994,,2012/10/01,,,read,,,,1,0
210252,"Monster Blood II (Goosebumps, #18)",R.L. Stine,"Stine, R.L.",,"=""0590477404""","=""9780590477406""",3,3.51,Scholastic,Paperback,121,1994,1994,,2012/10/01,,,read,,,,1,0
411446,"Ghost Camp (Goosebumps, #45)",R.L. Stine,"Stine, R.L.",,"=""0439568315""","=""9780439568319""",3,3.70,Scholastic,Paperback,144,2003,1996,,2012/10/01,,,read,,,,1,0
865736,"The Werewolf of Fever Swamp (Goosebumps, #14)",R.L. Stine,"Stine, R.L.",,"=""043956848X""","=""9780439568487""",3,3.84,Scholastic,Paperback,144,2003,1993,,2012/10/01,,,read,,,,1,0
125538,"Welcome to Camp Nightmare  (Goosebumps, #9)",R.L. Stine,"Stine, R.L.",,"=""0439568463""","=""9780439568463""",3,3.78,Scholastic,Paperback,136,1993,1993,,2012/10/01,,,read,,,,1,0
125543,"Ghost Beach  (Goosebumps, #22)",R.L. Stine,"Stine, R.L.",,"=""0439568307""","=""9780439568302""",3,3.74,Scholastic,Paperback,144,2003,1994,,2012/10/01,,,read,,,,1,0
125542,"Stay Out of the Basement  (Goosebumps, #2)",R.L. Stine,"Stine, R.L.",,"=""0439568455""","=""9780439568456""",3,3.69,Scholastic,Paperback,144,1992,1992,,2012/10/01,,,read,,,,1,0
125662,"Say Cheese and Die! (Goosebumps, #4)",R.L. Stine,"Stine, R.L.",,"=""0439568420""","=""9780439568425""",3,3.78,Scholastic,Paperback,144,2003,1992,,2012/10/01,,,read,,,,1,0
125564,"Night of the Living Dummy (Goosebumps, #7)",R.L. Stine,"Stine, R.L.",,"=""0439568404""","=""9780439568401""",3,3.84,Scholastic,Paperback,134,2003,1993,,2012/10/01,,,read,,,,1,0
125553,"Welcome to Dead House (Goosebumps, #1)",R.L. Stine,"Stine, R.L.",,"=""0439568471""","=""9780439568470""",3,3.84,Scholastic,Paperback,126,2003,1992,,2012/10/01,,,read,,,,1,0
308540,"The Haunted Mask (Goosebumps, #11)",R.L. Stine,"Stine, R.L.",,"=""0439568331""","=""9780439568333""",3,3.86,Scholastic,Paperback,144,2003,1993,,2012/10/01,,,read,,,,1,0
125540,"One Day at Horrorland (Goosebumps, #16)",R.L. Stine,"Stine, R.L.",,"=""0439568412""","=""9780439568418""",3,3.91,Scholastic,Paperback,123,2003,1994,,2012/10/01,,,read,,,,1,0
49552,The Stranger,Albert Camus,"Camus, Albert",Matthew  Ward,"=""""","=""""",4,4.02,Vintage International,Paperback,159,1989,1942,,2012/10/01,,,read,,,,1,0
2684943,Frederick the Great: King of Prussia,David Fraser,"Fraser, David",,"=""0880642610""","=""9780880642613""",5,3.89,Fromm Intl,Hardcover,703,2001,2000,2012/09/27,2012/09/13,,,read,,,,1,0
147546,Hitler's War,David Irving,"Irving, David",,"=""1872197108""","=""9781872197104""",5,4.11,Focal Point Publications,Hardcover,863,1991,1977,,2011/05/20,,,read,,,,1,0
13236338,George Washington's Military Genius,Dave Richard Palmer,"Palmer, Dave Richard",,"=""159698791X""","=""9781596987913""",4,3.84,Regnery History,Hardcover,320,2012,2012,2012/09/12,2012/09/09,,,read,,,,1,0
13237694,Strategic Vision: America and the Crisis of Global Power,Zbigniew Brzeziński,"Brzeziński, Zbigniew",,"=""046502954X""","=""9780465029549""",4,3.78,Basic Books,Hardcover,224,2012,,2012/09/08,2012/09/02,,,read,,,,1,0
9911762,"Small Talk, Big Results: Chit Chat Your Way to Success!",Diane Windingland,"Windingland, Diane","LeAnn H. Gerst, Kimberly Martin","=""0983007802""","=""9780983007807""",3,2.79,Small Talk Big Results,Paperback,76,2010,2010,2012/09/02,2012/09/02,,,read,,,,1,0
20815,Mortal Kombat,Jeff Rovin,"Rovin, Jeff",,"=""1572970596""","=""9781572970595""",4,3.59,Berkley,Mass Market Paperback,293,1995,1995,,2012/09/02,,,read,,,,1,0
13259872,"Masters of Command: Alexander, Hannibal, Caesar, and the Genius of Leadership",Barry S. Strauss,"Strauss, Barry S.",,"=""1439164487""","=""9781439164488""",4,4.01,Simon & Schuster,Hardcover,320,2012,2012,2012/09/01,2012/09/01,,,read,,,,1,0
11857408,"Fifty Shades Darker (Fifty Shades, #2)",E.L. James,"James, E.L.",,"=""1612130585""","=""9781612130583""",3,3.83,The Writer's Coffee Shop Publishing House,Paperback,532,2011,2011,2012/08/01,2012/08/28,,,read,,,,1,0
10818853,"Fifty Shades of Grey (Fifty Shades, #1)",E.L. James,"James, E.L.",,"=""1612130291""","=""9781612130293""",3,3.66,Vintage,Paperback,356,2011,2011,2012/08/01,2012/08/08,,,read,,,,1,0
11293748,"The 10,000 Year Explosion: How Civilization Accelerated Human Evolution",Gregory Cochran,"Cochran, Gregory",Henry Harpending,"=""""","=""""",5,3.94,Basic Books,Kindle Edition,306,2009,2009,2011/04/01,2011/05/20,,,read,,,,1,0
8710657,The Franco-Prussian War,Geoffrey Wawro,"Wawro, Geoffrey",,"=""""","=""""",4,4.15,Cambridge University Press,Kindle Edition,346,2013,2003,,2011/05/20,,,read,,,,1,0
7108001,"Abraham Lincoln: Vampire Hunter (Abraham Lincoln: Vampire Hunter, #1)",Seth Grahame-Smith,"Grahame-Smith, Seth",,"=""0446563080""","=""9780446563086""",3,3.71,Grand Central Publishing,Hardcover,336,2010,2010,2012/06/01,2012/06/23,,,read,,,,1,0
7723,The Metamorphosis and Other Stories,Franz Kafka,"Kafka, Franz","Willa Muir, Jason Baker, Donna Freed, Edwin Muir","=""1593080298""","=""9781593080297""",2,4.04,Barnes & Noble Classics,Paperback,224,2003,1915,2011/09/01,2011/09/23,,,read,,,,1,0
235462,The Twelve Caesars,Michael    Grant,"Grant, Michael",,"=""0760700885""","=""9780760700884""",5,3.71,Barnes and Noble,Hardcover,282,1996,1975,,2011/05/20,,,read,,,,1,0
12031563,"Coming Apart: The State of White America, 1960-2010",Charles Murray,"Murray, Charles",,"=""0307453421""","=""9780307453426""",5,3.80,Crown Forum,Hardcover,416,2012,2012,2012/03/12,2012/03/12,,,read,,,,1,0
10051454,"History of the Later Roman Empire, AD 284-641: The Transformation of the Ancient World(Blackwell History of the Ancient World)",Stephen  Mitchell,"Mitchell, Stephen",,"=""1405108576""","=""9781405108577""",5,3.81,Wiley-Blackwell,Hardcover,488,2006,2006,,2011/06/01,,,read,,,,1,0
215867,The American Pageant,Thomas A. Bailey,"Bailey, Thomas A.","David M. Kennedy, Lizabeth Cohen","=""0618479279""","=""9780618479276""",3,3.44,Cengage Learning,Hardcover,1168,2005,1956,,2011/05/20,,,read,,,,1,0
